Id, Situacao, qntElementos, Média, espaçoVazio
2805,alocado,93,22177,2062553
2522,liberado,93,21929,2039435
2709,liberado,93,22019,2047796
2806,alocado,94,21824,2051472
2523,liberado,94,21759,2045364
2807,alocado,94,22173,2084332
2524,liberado,94,21864,2055271
2525,liberado,94,21978,2065946
2526,liberado,94,22226,2089255
2808,alocado,94,22855,2148374
2527,liberado,94,22258,2092322
2809,alocado,94,22343,2100249
2528,liberado,94,21768,2046224
2529,liberado,94,21825,2051576
2531,liberado,94,22224,2089135
2532,liberado,94,22485,2113594
2810,alocado,94,22642,2128380
2533,liberado,94,22320,2098089
2534,liberado,94,22803,2143548
2535,liberado,93,23367,2173191
2536,liberado,93,23782,2211813
2681,liberado,93,23871,2220040
2537,liberado,94,23716,2229335
2811,alocado,94,23955,2251856
2538,liberado,94,23397,2199360
2539,liberado,94,23758,2233266
2812,alocado,94,24341,2288146
2541,liberado,94,24118,2267126
2813,alocado,93,24852,2311242
2542,liberado,93,24600,2287889
2814,alocado,93,24953,2320656
2546,liberado,93,24440,2272987
2547,liberado,93,25133,2337437
2815,alocado,92,26082,2399623
2548,liberado,92,25891,2382014
2816,alocado,92,26139,2404806
2549,liberado,92,25927,2385325
2817,alocado,92,26600,2447218
2551,liberado,92,26428,2431410
2818,alocado,92,26896,2474496
2819,alocado,92,26647,2451585
2552,liberado,92,26099,2401114
2815,liberado,92,26249,2414954
2820,alocado,92,26440,2432563
2821,alocado,92,25870,2380049
2553,liberado,92,25650,2359883
2822,alocado,92,25912,2383933
2823,alocado,92,25700,2364473
2554,liberado,92,25604,2355614
2824,alocado,92,26280,2417827
2555,liberado,92,26275,2417378
2556,liberado,92,26496,2437633
2825,alocado,92,26955,2479912
2826,alocado,92,26431,2431702
2827,alocado,92,25935,2386106
2557,liberado,92,25712,2365540
2651,liberado,92,26186,2409158
2558,liberado,93,25955,2413883
2559,liberado,93,26410,2456217
2828,alocado,93,26996,2510674
2829,alocado,93,26614,2475108
2560,liberado,93,26010,2418943
2830,alocado,92,26322,2421675
2561,liberado,92,26161,2406814
2562,liberado,91,26516,2412971
2563,liberado,91,26698,2429543
2831,alocado,91,26775,2436562
2792,liberado,91,26487,2410384
2832,alocado,90,27011,2431002
2564,liberado,90,26467,2382119
2565,liberado,90,26555,2389992
2566,liberado,90,27043,2433901
2567,liberado,91,26959,2453332
2833,alocado,90,27374,2463702
2834,alocado,90,27121,2440924
2835,alocado,90,26536,2388287
2568,liberado,90,26248,2362321
2569,liberado,90,26437,2379359
2791,liberado,90,26617,2395618
2570,liberado,90,26682,2401411
2571,liberado,90,26829,2414648
2572,liberado,90,27498,2474828
2836,alocado,90,27731,2495801
2573,liberado,90,27655,2488995
2574,liberado,90,28101,2529137
2575,liberado,90,28662,2579644
2837,alocado,90,29093,2618459
2838,alocado,90,28807,2592692
2576,liberado,90,28193,2537406
2839,alocado,90,28308,2547786
2840,alocado,90,28256,2543044
2841,alocado,90,27914,2512318
2577,liberado,90,27673,2490654
2842,alocado,90,28224,2540193
2698,liberado,90,28015,2521385
2843,alocado,89,28725,2556593
2578,liberado,89,28355,2523647
2579,liberado,89,28770,2560614
2580,liberado,89,29399,2616591
2737,liberado,89,29954,2665928
2844,alocado,89,30167,2684894
2842,liberado,89,29899,2661012
2845,alocado,89,30110,2679820
2581,liberado,89,29919,2662833
2582,liberado,89,30292,2696065
2846,alocado,88,31086,2735593
2847,alocado,88,30917,2720760
2848,alocado,88,30613,2694029
2849,alocado,88,30476,2681959
2850,alocado,88,30206,2658210
2851,alocado,88,30203,2657934
2583,liberado,88,30064,2645653
2584,liberado,88,30248,2661866
2852,alocado,88,30411,2676197
2585,liberado,88,30118,2650395
2853,alocado,88,30189,2656632
2854,alocado,88,29531,2598740
2586,liberado,88,28860,2539685
2855,alocado,87,29393,2557204
2856,alocado,87,29333,2552011
2605,liberado,87,28604,2488583
2857,alocado,87,29254,2545153
2858,alocado,87,29186,2539219
2859,alocado,87,29173,2538119
2587,liberado,87,28720,2498644
2860,alocado,87,29399,2557790
2588,liberado,87,29164,2537309
2861,alocado,87,29177,2538416
2862,alocado,87,28746,2500972
2863,alocado,87,28022,2437970
2864,alocado,87,28007,2436658
2590,liberado,87,27674,2407661
2591,liberado,87,28076,2442639
2865,alocado,87,28208,2454127
2592,liberado,87,27868,2424546
2866,alocado,87,28564,2485087
2593,liberado,87,28320,2463876
2594,liberado,87,29052,2527598
2596,liberado,87,29195,2540051
2867,alocado,87,29245,2544391
2597,liberado,87,29242,2544056
2868,alocado,87,29281,2547475
2869,alocado,87,29020,2524792
2870,alocado,87,28919,2516036
2871,alocado,87,28565,2485169
2872,alocado,87,28348,2466342
2873,alocado,87,28218,2454998
2874,alocado,87,28035,2439129
2608,liberado,87,28012,2437061
2875,alocado,87,28500,2479574
2598,liberado,87,28303,2462379
2876,alocado,87,28709,2497686
2599,liberado,87,28559,2484672
2877,alocado,87,29244,2544311
2878,alocado,87,29019,2524723
2872,liberado,87,28834,2508644
2600,liberado,87,28965,2519988
2879,alocado,87,29551,2571013
2880,alocado,87,28847,2509695
2601,liberado,87,28347,2466236
2602,liberado,87,28573,2485855
2881,alocado,87,29109,2532525
2882,alocado,87,29013,2524195
2603,liberado,87,28401,2470916
2883,alocado,87,28654,2492930
2604,liberado,87,28565,2485223
2884,alocado,87,29202,2540610
2885,alocado,87,28840,2509147
2606,liberado,87,28495,2479073
2886,alocado,87,29183,2538963
2607,liberado,87,28935,2517416
2887,alocado,87,29222,2542396
2888,alocado,87,28965,2520013
2609,liberado,87,28545,2483444
2610,liberado,87,28959,2519479
2889,alocado,87,29218,2542018
2890,alocado,87,28552,2484036
2891,alocado,87,27870,2424713
2892,alocado,87,27776,2416586
2893,alocado,87,27554,2397215
2612,liberado,87,26840,2335129
2894,alocado,87,27136,2360833
2895,alocado,87,26715,2324287
2613,liberado,87,26409,2297635
2896,alocado,87,26480,2303795
2897,alocado,87,26327,2290502
2898,alocado,87,26131,2273440
2614,liberado,87,25459,2214991
2615,liberado,87,25688,2234900
2899,alocado,87,26360,2293356
2616,liberado,87,25732,2238737
2900,alocado,87,26162,2276175
2617,liberado,87,26017,2263554
2618,liberado,87,26342,2291766
2619,liberado,87,26660,2319436
2888,liberado,87,27264,2372038
2620,liberado,87,27685,2408607
2621,liberado,87,27769,2415981
2901,alocado,86,28278,2431948
2902,alocado,86,27972,2405617
2720,liberado,86,27855,2395530
2903,alocado,87,27697,2409700
2904,alocado,87,27279,2373295
2905,alocado,87,26544,2309381
2622,liberado,87,26534,2308479
2623,liberado,87,26667,2320098
2906,alocado,87,26890,2339509
2624,liberado,87,26390,2295956
2907,alocado,87,26421,2298648
2908,alocado,87,26353,2292712
2625,liberado,87,26051,2266439
2626,liberado,87,26756,2327826
2909,alocado,87,26830,2334292
2627,liberado,87,26591,2313448
2910,alocado,87,26820,2333371
2628,liberado,87,26662,2319635
2629,liberado,87,26902,2340501
2911,alocado,87,26976,2346913
2631,liberado,87,26634,2317209
2912,alocado,87,26882,2338752
2913,alocado,87,26307,2288788
2914,alocado,87,26258,2284510
2915,alocado,87,26132,2273559
2916,alocado,87,25553,2223159
2632,liberado,87,24996,2174719
2917,alocado,87,25502,2218681
2918,alocado,87,25070,2181119
2633,liberado,87,24929,2168871
2919,alocado,87,25195,2191991
2920,alocado,87,24595,2139806
2921,alocado,87,24253,2110081
2922,alocado,87,24181,2103807
2923,alocado,87,23587,2052090
2634,liberado,87,22887,1991213
2635,liberado,87,23128,2012218
2636,liberado,87,23718,2063529
2924,alocado,87,24168,2102670
2925,alocado,87,23701,2062000
2926,alocado,87,23430,2038482
2927,alocado,87,22947,1996396
2928,alocado,87,22768,1980861
2929,alocado,87,22691,1974148
2637,liberado,87,22505,1957939
2930,alocado,87,22587,1965148
2931,alocado,87,22061,1919325
2932,alocado,87,21596,1878863
2638,liberado,86,21843,1878521
2933,alocado,86,22022,1893933
2639,liberado,86,21722,1868168
2640,liberado,86,21863,1880291
2934,alocado,86,22581,1941984
2935,alocado,86,21891,1882680
2936,alocado,86,21408,1841137
2937,alocado,86,20939,1800773
2672,liberado,86,20585,1770393
2641,liberado,86,20886,1796259
2938,alocado,86,21616,1859020
2642,liberado,86,21085,1813319
2643,liberado,86,21658,1862672
2644,liberado,86,22314,1919044
2645,liberado,86,22960,1974569
2939,alocado,86,23397,2012147
2646,liberado,86,23048,1982143
2940,alocado,86,23082,1985127
2647,liberado,86,22439,1929829
2648,liberado,86,23056,1982862
2649,liberado,86,23300,2003816
2940,liberado,86,23984,2062705
2650,liberado,86,24627,2118003
2941,alocado,86,25224,2169318
2942,alocado,86,25218,2168821
2943,alocado,86,24994,2149538
2752,liberado,86,24318,2091383
2944,alocado,87,24214,2106676
2945,alocado,87,24024,2090113
2946,alocado,87,23675,2059793
2652,liberado,87,23570,2050630
2947,alocado,87,23687,2060785
2948,alocado,87,23259,2023609
2653,liberado,87,23000,2001027
2761,liberado,87,23517,2046047
2655,liberado,87,24215,2106737
2949,alocado,87,24915,2167637
2932,liberado,87,24451,2127297
2656,liberado,87,24455,2127639
2657,liberado,87,25135,2186825
2829,liberado,87,25251,2196921
2950,alocado,88,25603,2253086
2658,liberado,88,25179,2215801
2659,liberado,88,25299,2226323
2951,alocado,88,25699,2261568
2660,liberado,88,25416,2236623
2662,liberado,88,25501,2244107
2952,alocado,88,25617,2254381
2953,alocado,88,25514,2245270
2954,alocado,88,24905,2191710
2663,liberado,88,24534,2159051
2955,alocado,88,24876,2189173
2664,liberado,88,24399,2147175
2665,liberado,88,24719,2175278
2956,alocado,88,24890,2190345
2957,alocado,88,24725,2175838
2666,liberado,88,24422,2149154
2668,liberado,88,24997,2199812
2958,alocado,88,25129,2211384
2669,liberado,88,24929,2193820
2959,alocado,88,24946,2195325
2670,liberado,88,24753,2178342
2874,liberado,88,25004,2200374
2960,alocado,88,25027,2202442
2961,alocado,88,24488,2155030
2770,liberado,88,23974,2109761
2671,liberado,88,24207,2130233
2962,alocado,88,24783,2180947
2673,liberado,88,24560,2161363
2963,alocado,88,24601,2164935
2675,liberado,88,23964,2108860
2964,alocado,88,24253,2134340
2965,alocado,88,23825,2096670
2966,alocado,88,23822,2096336
2967,alocado,88,23188,2040609
2716,liberado,88,22673,1995307
2968,alocado,88,23068,2030053
2969,alocado,88,23020,2025824
2676,liberado,88,22662,1994292
2677,liberado,88,23173,2039286
2970,alocado,88,23371,2056689
2923,liberado,88,22959,2020466
2971,alocado,89,23385,2081343
2678,liberado,89,23224,2067007
2679,liberado,89,23375,2080395
2972,alocado,89,23863,2123836
2680,liberado,89,23176,2062694
2682,liberado,89,23671,2106731
2973,alocado,89,23956,2132120
2683,liberado,89,23902,2127321
2974,alocado,89,24370,2168993
2975,alocado,89,24221,2155707
2684,liberado,89,24059,2141320
2685,liberado,89,24178,2151887
2686,liberado,89,24493,2179955
2976,alocado,89,24506,2181084
2977,alocado,89,24490,2179653
2687,liberado,89,24052,2140680
2748,liberado,89,24195,2153379
2978,alocado,90,24111,2170035
2688,liberado,90,23684,2131597
2979,alocado,90,23873,2148576
2689,liberado,90,23604,2124448
2690,liberado,90,24167,2175057
2980,alocado,90,24866,2237944
2981,alocado,90,24824,2234185
2691,liberado,90,24705,2223489
2982,alocado,90,25100,2259082
2983,alocado,90,24886,2239801
2692,liberado,90,24310,2187947
2693,liberado,90,24635,2217215
2984,alocado,90,25140,2262646
2985,alocado,90,24456,2201101
2986,alocado,90,24334,2190069
2987,alocado,90,24099,2168992
2694,liberado,90,23894,2150532
2988,alocado,90,24248,2182359
2989,alocado,90,23986,2158791
2695,liberado,90,23830,2144746
2990,alocado,90,24105,2169514
2991,alocado,90,23603,2124297
2992,alocado,90,23526,2117420
2993,alocado,90,23310,2097965
2994,alocado,90,23144,2083028
2901,liberado,90,22571,2031433
2696,liberado,91,22612,2057764
2995,alocado,91,22650,2061165
2697,liberado,91,21962,1998588
2699,liberado,91,22118,2012804
2996,alocado,91,22466,2044481
2700,liberado,91,22139,2014666
2997,alocado,91,22397,2038132
2998,alocado,91,22365,2035256
2999,alocado,91,21747,1978993
3000,alocado,91,21479,1954593
2701,liberado,91,21301,1938477
2702,liberado,91,21897,1992668
2703,liberado,91,22516,2048986
3001,alocado,91,23070,2099377
2704,liberado,91,22954,2088851
3002,alocado,91,23032,2095963
2705,liberado,91,22452,2043212
2706,liberado,91,22782,2073185
3003,alocado,91,23403,2129732
3004,alocado,91,22742,2069555
2707,liberado,91,22535,2050737
2708,liberado,91,22545,2051604
2710,liberado,91,22604,2056986
2712,liberado,91,22793,2074243
2713,liberado,91,23096,2101825
2714,liberado,91,23407,2130125
3005,alocado,91,23761,2162281
3006,alocado,91,23282,2118747
2715,liberado,91,23073,2099684
3007,alocado,91,23783,2164277
3008,alocado,91,23232,2114191
2717,liberado,91,22878,2081975
2718,liberado,91,23039,2096590
3009,alocado,91,23075,2099836
3010,alocado,91,22662,2062295
2719,liberado,91,22208,2021003
3011,alocado,91,22304,2029678
2721,liberado,91,21772,1981258
2722,liberado,91,22215,2021653
2723,liberado,91,22872,2081424
2724,liberado,91,23368,2126489
3012,alocado,91,23371,2126797
3013,alocado,91,22679,2063845
2725,liberado,91,22331,2032169
2726,liberado,91,22619,2058333
3014,alocado,91,22853,2079708
3015,alocado,91,22192,2019487
3016,alocado,91,21926,1995340
3017,alocado,91,21439,1951014
3018,alocado,91,21137,1923537
3019,alocado,91,20839,1896438
2727,liberado,91,20725,1886041
2728,liberado,91,21051,1915683
3020,alocado,91,21067,1917100
3021,alocado,91,20697,1883501
3022,alocado,91,20431,1859222
3023,alocado,91,20007,1820655
2729,liberado,91,19984,1818563
3024,alocado,91,20356,1852435
2731,liberado,91,19928,1813448
3025,alocado,91,20537,1868928
3026,alocado,91,20467,1862502
2732,liberado,91,19840,1805467
2894,liberado,91,20070,1826422
2733,liberado,92,20249,1862968
3027,alocado,92,20837,1917071
3028,alocado,92,20735,1907698
2734,liberado,92,20633,1898303
3029,alocado,92,20849,1918188
3030,alocado,92,20473,1883556
2944,liberado,92,19947,1835166
3031,alocado,93,19911,1851729
2735,liberado,93,19666,1829018
2736,liberado,93,20044,1864178
2738,liberado,93,20310,1888837
2739,liberado,93,20648,1920275
3032,alocado,93,20690,1924215
2740,liberado,93,20189,1877631
2741,liberado,93,20658,1921241
3033,alocado,93,20861,1940102
2742,liberado,93,20547,1910925
2852,liberado,93,21075,1960010
2743,liberado,94,21125,1985812
3034,alocado,94,21444,2015743
2745,liberado,94,20870,1961808
3035,alocado,94,21351,2007075
3036,alocado,94,21063,1979982
3037,alocado,94,20902,1964864
3038,alocado,94,20784,1953718
3039,alocado,94,20534,1930198
3040,alocado,94,20399,1917588
2747,liberado,94,20259,1904393
2749,liberado,94,20742,1949793
2750,liberado,94,21125,1985784
3041,alocado,94,21604,2030828
3042,alocado,94,21463,2017531
3043,alocado,94,21306,2002796
2751,liberado,94,21249,1997406
2753,liberado,94,21877,2056485
3044,alocado,94,22278,2094172
2754,liberado,94,21992,2067275
2880,liberado,94,22248,2091318
3045,alocado,95,22471,2134777
2755,liberado,95,21956,2085820
3046,alocado,95,22027,2092613
2756,liberado,95,21521,2044500
2757,liberado,95,22057,2095495
2758,liberado,95,22201,2109138
3047,alocado,95,22728,2159173
2760,liberado,95,22314,2119893
2929,liberado,95,22514,2138869
2762,liberado,96,22448,2155078
3048,alocado,96,23024,2210366
2763,liberado,96,22542,2164103
3049,alocado,96,22892,2197719
3050,alocado,96,22681,2177402
2764,liberado,96,22204,2131628
2765,liberado,96,22347,2145367
3051,alocado,96,22757,2184702
3052,alocado,96,22677,2177042
3053,alocado,96,22374,2147960
3054,alocado,96,22205,2131731
3055,alocado,96,21956,2107812
3056,alocado,96,21493,2063381
3057,alocado,96,21131,2028616
2766,liberado,96,21120,2027545
2767,liberado,96,21575,2071207
3058,alocado,96,21687,2081986
2768,liberado,96,21660,2079425
2769,liberado,96,22192,2130452
3059,alocado,96,22649,2174325
3060,alocado,96,22006,2112589
3061,alocado,96,21796,2092449
3062,alocado,96,21292,2044039
3063,alocado,96,21178,2033145
3064,alocado,96,20866,2003213
3065,alocado,96,20833,2000006
3066,alocado,96,20788,1995667
2771,liberado,96,20629,1980463
2772,liberado,96,20924,2008709
2773,liberado,96,21020,2017930
3067,alocado,96,21434,2057750
2774,liberado,96,21213,2036494
2775,liberado,96,21766,2089611
3068,alocado,96,21785,2091363
3069,alocado,96,21346,2049236
2776,liberado,96,21125,2028035
3070,alocado,96,21127,2028225
3071,alocado,96,20684,1985664
3072,alocado,96,20295,1948328
2777,liberado,96,19793,1900213
2778,liberado,96,20145,1933965
2779,liberado,96,20155,1934960
3073,alocado,96,20405,1958890
3074,alocado,96,19815,1902331
2780,liberado,96,19718,1892991
3075,alocado,96,20124,1931911
2781,liberado,96,19917,1912075
2849,liberado,96,20129,1932432
3076,alocado,96,20376,1956181
3077,alocado,96,20008,1920836
2845,liberado,96,19781,1899008
3078,alocado,95,20168,1915995
3079,alocado,95,20019,1901833
2782,liberado,95,19541,1856438
2783,liberado,95,20050,1904790
2784,liberado,95,20115,1910935
3080,alocado,95,20757,1971916
2785,liberado,95,20689,1965490
3081,alocado,95,20815,1977455
3082,alocado,95,20515,1949012
3083,alocado,95,20384,1936521
2786,liberado,95,20114,1910830
3084,alocado,95,20270,1925692
3085,alocado,95,19903,1890820
3086,alocado,95,19398,1842877
2787,liberado,95,19272,1830872
2788,liberado,95,19796,1880676
3087,alocado,95,20097,1909267
3088,alocado,95,19877,1888357
2789,liberado,95,19523,1854778
3089,alocado,95,19712,1872663
3090,alocado,95,19706,1872162
3091,alocado,95,19086,1813213
3092,alocado,95,18832,1789070
3093,alocado,95,18695,1776094
2790,liberado,95,18184,1727523
3094,alocado,95,18197,1728717
3095,alocado,95,18178,1726978
3096,alocado,95,17500,1662541
3097,alocado,95,17185,1632630
3098,alocado,95,16614,1578387
2793,liberado,95,16407,1558751
2794,liberado,95,16880,1603607
2795,liberado,95,17557,1667975
2912,liberado,95,17866,1697279
2796,liberado,96,18200,1747243
2797,liberado,96,18277,1754639
2877,liberado,96,18626,1788146
3099,alocado,96,18830,1807734
3100,alocado,96,18450,1771264
2798,liberado,96,17979,1726008
2799,liberado,96,18464,1772639
2800,liberado,96,18594,1785062
2801,liberado,96,19050,1828808
3101,alocado,96,19494,1871470
2802,liberado,96,19346,1857222
2803,liberado,96,19369,1859439
3102,alocado,96,19865,1907053
2804,liberado,96,19315,1854301
3103,alocado,96,19979,1918046
2805,liberado,96,19590,1880685
3104,alocado,96,19831,1903803
2806,liberado,96,19662,1887580
2807,liberado,96,19725,1893688
3105,alocado,96,20028,1922749
2808,liberado,96,19925,1912829
3106,alocado,96,20509,1968881
3107,alocado,96,20331,1951776
2809,liberado,96,20101,1929759
2810,liberado,96,20664,1983784
2811,liberado,96,20979,2014075
2812,liberado,96,21526,2066571
2813,liberado,96,21745,2087591
2814,liberado,96,21989,2110944
3108,alocado,96,22485,2158613
3109,alocado,96,22250,2136075
2816,liberado,96,21713,2084478
3110,alocado,96,21916,2103959
3111,alocado,96,21886,2101075
2817,liberado,96,21381,2052632
3112,alocado,96,21546,2068440
3113,alocado,96,21431,2057411
2818,liberado,96,21382,2052680
3114,alocado,96,21620,2075591
2954,liberado,96,21369,2051450
3115,alocado,96,21709,2084109
2819,liberado,96,21325,2047223
2820,liberado,96,21850,2097694
2821,liberado,96,22398,2150208
3116,alocado,96,22608,2170374
2822,liberado,96,22086,2120320
3117,alocado,96,22289,2139780
2823,liberado,96,22010,2112972
3118,alocado,95,22335,2121831
2824,liberado,95,21654,2057170
3119,alocado,95,21659,2057619
2825,liberado,95,21389,2031981
2826,liberado,95,21896,2080191
3120,alocado,95,22376,2125787
3121,alocado,95,22023,2092223
3122,alocado,95,21412,2034173
2827,liberado,95,20919,1987335
2946,liberado,95,21135,2007901
3123,alocado,95,21232,2017064
3124,alocado,95,21166,2010786
3125,alocado,95,21138,2008189
3126,alocado,95,20567,1953946
2828,liberado,95,20443,1942127
3077,liberado,95,20817,1977693
3127,alocado,95,21047,1999521
3128,alocado,95,20984,1993510
3129,alocado,95,20538,1951153
3130,alocado,95,20053,1905070
2830,liberado,95,19756,1876908
3131,alocado,95,19913,1891769
2831,liberado,95,19513,1853768
3132,alocado,95,19788,1879946
2832,liberado,95,19595,1861532
2833,liberado,95,20109,1910415
2971,liberado,95,20349,1933193
2834,liberado,95,20500,1947529
3133,alocado,95,21054,2000166
3134,alocado,95,21034,1998275
3135,alocado,95,20783,1974431
2952,liberado,95,20568,1953972
2835,liberado,95,20664,1963083
3136,alocado,95,20937,1989049
2836,liberado,95,20660,1962736
3058,liberado,95,20732,1969542
2837,liberado,95,20758,1972103
3137,alocado,95,21030,1997870
3138,alocado,95,20561,1953366
2838,liberado,95,19911,1891568
2839,liberado,95,20493,1946854
3139,alocado,95,20543,1951596
2840,liberado,95,20381,1936263
3140,alocado,95,20705,1966989
3141,alocado,95,20441,1941919
2841,liberado,95,20236,1922424
3142,alocado,95,20464,1944088
2850,liberado,95,20313,1929767
3143,alocado,95,20316,1930043
3144,alocado,95,19721,1873587
3145,alocado,95,19562,1858401
2843,liberado,95,19341,1837467
2844,liberado,95,19688,1870413
3146,alocado,95,19939,1894295
2846,liberado,95,19640,1865856
2847,liberado,95,19796,1880689
2848,liberado,95,20078,1907420
3147,alocado,95,20205,1919490
2851,liberado,95,19541,1856402
3148,alocado,95,19670,1868683
2853,liberado,95,19552,1857455
2854,liberado,95,20161,1915347
2855,liberado,95,20783,1974402
2856,liberado,95,20837,1979595
3149,alocado,95,21505,2043023
2857,liberado,95,21055,2000228
3150,alocado,95,21117,2006162
3151,alocado,95,20921,1987543
2858,liberado,95,20496,1947204
2859,liberado,95,20508,1948304
2860,liberado,95,20923,1987779
3152,alocado,95,21139,2008260
3153,alocado,95,20463,1943985
3154,alocado,95,20333,1931721
2861,liberado,95,20131,1912479
3155,alocado,95,20525,1949923
3156,alocado,95,20045,1904310
3157,alocado,95,19571,1859319
2862,liberado,95,19340,1837391
2863,liberado,95,20004,1900393
2864,liberado,94,20230,1901705
2865,liberado,94,20539,1930702
3158,alocado,94,20854,1960283
2866,liberado,94,20611,1937500
3159,alocado,94,20837,1958711
3160,alocado,94,20694,1945236
3161,alocado,94,20026,1882487
3051,liberado,94,19983,1878483
3162,alocado,94,20065,1886143
3163,alocado,94,19931,1873606
3164,alocado,94,19780,1859357
2867,liberado,94,19710,1852747
2868,liberado,93,19925,1853082
3165,alocado,93,20169,1875765
2869,liberado,93,19819,1843187
2870,liberado,93,19913,1851943
3166,alocado,93,20245,1882810
2871,liberado,93,19928,1853343
2873,liberado,93,20130,1872170
2875,liberado,93,20301,1888039
2876,liberado,93,20486,1905234
3167,alocado,93,20626,1918248
3168,alocado,93,20502,1906718
2879,liberado,93,20412,1898360
2878,liberado,93,21071,1959678
2881,liberado,94,21018,1975757
3169,alocado,94,21107,1984087
2882,liberado,94,20966,1970815
3170,alocado,94,21532,2024094
2883,liberado,94,20854,1960288
2884,liberado,94,20936,1967995
2885,liberado,94,21270,1999458
3171,alocado,94,21590,2029532
3172,alocado,94,21309,2003103
2886,liberado,94,20733,1948980
3173,alocado,94,20963,1970527
2887,liberado,94,20955,1969852
3174,alocado,94,21193,1992235
3175,alocado,94,20658,1941926
2889,liberado,94,20051,1884799
2890,liberado,94,20667,1942781
2891,liberado,94,21298,2002104
3176,alocado,94,21385,2010231
3177,alocado,94,21164,1989438
2892,liberado,94,21080,1981602
3178,alocado,94,21286,2000973
3179,alocado,94,21164,1989478
3180,alocado,94,20941,1968475
3181,alocado,94,20871,1961937
2893,liberado,94,20417,1919229
2895,liberado,94,21077,1981315
2896,liberado,94,21361,2007967
3182,alocado,94,21502,2021260
2897,liberado,94,21429,2014337
3183,alocado,94,21610,2031399
3184,alocado,94,21181,1991074
3185,alocado,94,20583,1934883
3186,alocado,94,19930,1873506
2898,liberado,94,19641,1846327
3187,alocado,94,20263,1904776
2981,liberado,94,19758,1857276
3188,alocado,94,19872,1867972
3189,alocado,94,19676,1849620
3190,alocado,94,19253,1809811
3191,alocado,94,18656,1753712
2899,liberado,94,18182,1709142
3192,alocado,94,18763,1763761
2900,liberado,94,18449,1734250
3193,alocado,94,18583,1746871
2902,liberado,94,18342,1724232
2903,liberado,94,18450,1734319
3194,alocado,94,18837,1770724
3195,alocado,94,18818,1768979
2904,liberado,94,18560,1744682
2905,liberado,94,19240,1808596
2906,liberado,94,19249,1809498
3196,alocado,94,19713,1853051
2907,liberado,94,19216,1806388
2908,liberado,94,19280,1812324
2909,liberado,94,19559,1838597
3197,alocado,94,19781,1859441
3170,liberado,94,19504,1833411
3198,alocado,94,20183,1897217
3199,alocado,94,19721,1853862
2910,liberado,94,19428,1826295
3200,alocado,94,19574,1840031
2911,liberado,94,19257,1810185
2927,liberado,94,19573,1839889
2913,liberado,94,19738,1855424
2914,liberado,94,19784,1859702
3201,alocado,94,19900,1870653
2915,liberado,94,19352,1819092
3089,liberado,94,19888,1869492
2916,liberado,94,19893,1869993
3037,liberado,94,20408,1918433
2917,liberado,95,20311,1929579
2918,liberado,95,20706,1967141
3202,alocado,95,20835,1979389
2919,liberado,95,20690,1965613
3203,alocado,95,21239,2017798
3204,alocado,95,21218,2015741
3205,alocado,95,20872,1982863
3206,alocado,95,20833,1979188
3207,alocado,95,20775,1973696
2920,liberado,95,20633,1960155
3208,alocado,95,20946,1989880
3209,alocado,95,20523,1949735
3210,alocado,95,20277,1926406
3211,alocado,95,19793,1880395
3212,alocado,95,19493,1851842
2921,liberado,95,19148,1819073
2922,liberado,95,19214,1825347
3213,alocado,95,19758,1877064
3214,alocado,95,19654,1867181
2924,liberado,95,19137,1818045
3215,alocado,95,19565,1858715
2925,liberado,95,19160,1820261
2926,liberado,95,19408,1843779
3216,alocado,95,19851,1885865
3217,alocado,95,19232,1827051
3218,alocado,95,18963,1801573
3120,liberado,95,18647,1771493
2928,liberado,95,19000,1805057
2930,liberado,95,19071,1811770
2931,liberado,95,19553,1857593
3219,alocado,95,19979,1898055
3220,alocado,95,19384,1841541
3221,alocado,95,19313,1834769
2933,liberado,95,18924,1797814
2934,liberado,95,19195,1823579
2935,liberado,95,19819,1882883
3222,alocado,95,20257,1924426
2936,liberado,95,19950,1895291
3223,alocado,94,20592,1935655
2937,liberado,94,20276,1906032
2938,liberado,94,20600,1936412
3224,alocado,94,21086,1982113
3225,alocado,94,21014,1975404
3226,alocado,94,20895,1964198
3227,alocado,94,20728,1948500
3228,alocado,94,20596,1936106
2939,liberado,94,20580,1934548
3194,liberado,94,20899,1964552
3229,alocado,94,20918,1966297
2941,liberado,94,20695,1945332
2942,liberado,94,20700,1945829
2943,liberado,94,20905,1965112
2945,liberado,94,21524,2023267
2947,liberado,94,21846,2053587
3230,alocado,93,22481,2090763
2948,liberado,93,21969,2043169
3231,alocado,93,22212,2065751
2949,liberado,93,22132,2058335
3232,alocado,93,22566,2098675
3233,alocado,93,22256,2069817
3234,alocado,93,22099,2055276
3235,alocado,93,21739,2021774
3236,alocado,93,21229,1974369
2950,liberado,93,21002,1953224
2951,liberado,93,21403,1990509
3237,alocado,93,21671,2015454
2953,liberado,93,21186,1970390
3238,alocado,93,21762,2023950
3239,alocado,93,21140,1966062
3238,liberado,93,20521,1908520
2955,liberado,93,21144,1966408
3240,alocado,93,21595,2008406
2956,liberado,93,21338,1984516
2957,liberado,92,21728,1999023
3241,alocado,92,22018,2025707
2958,liberado,92,21594,1986698
2959,liberado,92,21785,2004262
2960,liberado,92,21970,2021245
3242,alocado,92,22485,2068657
2961,liberado,92,22428,2063431
2962,liberado,92,22920,2108700
3243,alocado,92,23133,2128284
2963,liberado,92,22813,2098825
