Id, Situacao, qntElementos, Média, espaçoVazio 
2403,alocado,109,16515,1800158
2404,alocado,109,16033,1747679
2405,alocado,109,15824,1724889
2099,liberado,109,15306,1668403
2223,liberado,108,15747,1700727
2406,alocado,109,15907,1733957
2407,alocado,109,15680,1709167
2100,liberado,109,15550,1695002
2101,liberado,109,16121,1757198
2102,liberado,109,16452,1793311
2408,alocado,109,17024,1855628
2409,alocado,109,16797,1830889
2103,liberado,109,16520,1800687
2104,liberado,109,16819,1833373
2107,liberado,109,17269,1882429
2410,alocado,109,17490,1906503
2108,liberado,109,17285,1884076
2111,liberado,109,17386,1895177
2411,alocado,109,17420,1898850
2112,liberado,109,16938,1846330
2114,liberado,109,17197,1874532
2412,alocado,109,17415,1898238
2413,alocado,109,17357,1891949
2414,alocado,109,16836,1835231
2115,liberado,109,16612,1810773
2116,liberado,109,16880,1840011
2415,alocado,109,16921,1844495
2416,alocado,109,16881,1840075
2117,liberado,109,16759,1826776
2382,liberado,109,16777,1828795
2118,liberado,110,17113,1882482
2119,liberado,110,17424,1916649
2120,liberado,110,17759,1953522
2417,alocado,110,18262,2008885
2418,alocado,110,18095,1990459
2121,liberado,110,17904,1969548
2419,alocado,110,18246,2007162
2122,liberado,110,17758,1953483
2123,liberado,110,18114,1992559
2183,liberado,110,18555,2041072
2420,alocado,110,18946,2084082
2125,liberado,110,18940,2083410
2421,alocado,110,18946,2084137
2422,alocado,110,18455,2030057
2126,liberado,110,18036,1984016
2127,liberado,110,18340,2017428
2128,liberado,110,18436,2028049
2129,liberado,110,18766,2064293
2130,liberado,110,19279,2120745
2322,liberado,110,19488,2143780
2423,alocado,111,19405,2153990
2424,alocado,111,19124,2122827
2425,alocado,111,18795,2086272
2131,liberado,111,18709,2076786
2426,alocado,111,18793,2086084
2427,alocado,111,18644,2069512
2132,liberado,111,18540,2057999
2426,liberado,111,18661,2071472
2428,alocado,111,18811,2088044
2429,alocado,111,18636,2068689
2430,alocado,111,18171,2017032
2431,alocado,111,17784,1974030
2133,liberado,111,17531,1946037
2432,alocado,111,17736,1968780
2433,alocado,111,17252,1914990
2434,alocado,111,16855,1870909
2435,alocado,111,16322,1811840
2134,liberado,111,15794,1753227
2436,alocado,111,15979,1773673
2135,liberado,111,15427,1712398
2437,alocado,111,15767,1750204
2136,liberado,111,15486,1719017
2358,liberado,111,15530,1723840
2438,alocado,111,15551,1726194
2439,alocado,111,15304,1698770
2137,liberado,111,14912,1655283
2224,liberado,111,15111,1677377
2138,liberado,111,15228,1690349
2440,alocado,111,15463,1716437
2441,alocado,111,15227,1690275
2139,liberado,111,15059,1671552
2442,alocado,111,15271,1695135
2140,liberado,111,14798,1642591
2141,liberado,111,15120,1678391
2443,alocado,110,15719,1729171
2444,alocado,110,15571,1712905
2445,alocado,110,15238,1676226
2446,alocado,110,15221,1674357
2447,alocado,110,14709,1618089
2142,liberado,110,14132,1554523
2448,alocado,110,14190,1560924
2449,alocado,110,13801,1518140
2144,liberado,110,13602,1496223
2145,liberado,110,13885,1527351
2450,alocado,110,13984,1538264
2146,liberado,110,13899,1528894
2147,liberado,110,14035,1543932
2451,alocado,110,14282,1571057
2452,alocado,110,13735,1510875
2149,liberado,110,13250,1457578
2453,alocado,110,13651,1501717
2454,alocado,110,13367,1470445
2455,alocado,110,12854,1414032
2150,liberado,110,12756,1403238
2456,alocado,110,13063,1436999
2457,alocado,110,13052,1435743
2355,liberado,110,12622,1388481
2458,alocado,111,13050,1448641
2459,alocado,111,12639,1402986
2151,liberado,111,12232,1357829
2152,liberado,111,12683,1407910
2153,liberado,111,13220,1467528
2460,alocado,111,13351,1482064
2154,liberado,111,12820,1423121
2155,liberado,111,13401,1487591
2461,alocado,111,13700,1520701
2462,alocado,111,13593,1508888
2156,liberado,111,13474,1495720
2157,liberado,111,13664,1516787
2158,liberado,111,14066,1561334
2258,liberado,111,14327,1590325
2159,liberado,110,14751,1622663
2160,liberado,110,15293,1682252
2463,alocado,110,15857,1744270
2161,liberado,110,15565,1712210
2162,liberado,110,15770,1734753
2464,alocado,110,15981,1757954
2465,alocado,110,15860,1744629
2466,alocado,110,15810,1739164
2163,liberado,110,15703,1727338
2164,liberado,110,15753,1732859
2327,liberado,110,15846,1743122
2467,alocado,110,16408,1804899
2165,liberado,110,16273,1790091
2468,alocado,110,16818,1850046
2469,alocado,110,16592,1825158
2166,liberado,110,16415,1805719
2470,alocado,110,16548,1820321
2471,alocado,110,16426,1806901
2167,liberado,110,16157,1777319
2472,alocado,110,16364,1800111
2473,alocado,110,16052,1765788
2168,liberado,110,15497,1704683
2474,alocado,110,16025,1762805
2475,alocado,110,15965,1756198
2476,alocado,110,15580,1713802
2169,liberado,110,15209,1673079
2170,liberado,110,15759,1733531
2173,liberado,110,16111,1772234
2174,liberado,110,16127,1774039
2175,liberado,110,16429,1807238
2477,alocado,110,16653,1831878
2176,liberado,110,16093,1770260
2478,alocado,110,16149,1776467
2479,alocado,110,15652,1721745
2177,liberado,110,15127,1663987
2480,alocado,110,15518,1707056
2178,liberado,110,15083,1659211
2179,liberado,110,15105,1661613
2481,alocado,110,15367,1690385
2482,alocado,110,15183,1670156
2180,liberado,110,15031,1653451
2181,liberado,110,15175,1669325
2182,liberado,110,15672,1724019
2483,alocado,109,16339,1781024
2184,liberado,109,15773,1719325
2185,liberado,109,16198,1765632
2433,liberado,109,16454,1793556
2186,liberado,109,16859,1837637
2187,liberado,109,16896,1841670
2484,alocado,109,17001,1853138
2242,liberado,109,16535,1802331
2188,liberado,110,16676,1834429
2485,alocado,110,16730,1840379
2189,liberado,110,16700,1837040
2190,liberado,110,17003,1870397
2486,alocado,110,17304,1903536
2487,alocado,110,17155,1887119
2488,alocado,110,16928,1862083
2191,liberado,110,16868,1855546
2489,alocado,110,17135,1884916
2490,alocado,110,17052,1875776
2192,liberado,110,16602,1826254
2193,liberado,110,16689,1835896
2194,liberado,110,17087,1879589
2195,liberado,110,17235,1895934
2196,liberado,110,17240,1896412
2348,liberado,110,17630,1939330
2491,alocado,109,18082,1970940
2492,alocado,109,17876,1948540
2197,liberado,109,17587,1917035
2199,liberado,109,17765,1936451
2493,alocado,109,17947,1956282
2494,alocado,109,17516,1909289
2200,liberado,109,17196,1874465
2201,liberado,108,17832,1925874
2203,liberado,108,18312,1977713
2204,liberado,108,18652,2014483
2205,liberado,107,19152,2049274
2495,alocado,107,19476,2083956
2496,alocado,107,19157,2049847
2206,liberado,107,18929,2025422
2207,liberado,107,19253,2060098
2395,liberado,107,19633,2100746
2497,alocado,108,19831,2141837
2208,liberado,108,19290,2083328
2498,alocado,108,19436,2099149
2296,liberado,108,19257,2079812
2499,alocado,109,19435,2118516
2500,alocado,109,19230,2096145
2209,liberado,109,19181,2090808
2501,alocado,109,19731,2150748
2502,alocado,109,19615,2138045
2503,alocado,109,19608,2137339
2504,alocado,109,19334,2107454
2505,alocado,109,19275,2101030
2210,liberado,109,19115,2083566
2506,alocado,109,19495,2125015
2211,liberado,109,19085,2080309
2212,liberado,109,19191,2091837
2213,liberado,109,19686,2145810
2507,alocado,109,19713,2148817
2214,liberado,109,19638,2140596
2508,alocado,109,20032,2183520
2265,liberado,109,19987,2178681
2509,alocado,110,20178,2219653
2215,liberado,110,19805,2178623
2248,liberado,110,20311,2234282
2510,alocado,111,20143,2235962
2511,alocado,111,20063,2227064
2512,alocado,111,19934,2212746
2513,alocado,111,19385,2151747
2216,liberado,111,19204,2131648
2514,alocado,111,19459,2160041
2217,liberado,111,18970,2105712
2515,alocado,111,19125,2122942
2516,alocado,111,19000,2109006
2517,alocado,111,18487,2052073
2218,liberado,111,18035,2001917
2518,alocado,111,18217,2022152
2519,alocado,111,17892,1986014
2520,alocado,111,17843,1980586
2521,alocado,111,17620,1955862
2522,alocado,111,17454,1937430
2219,liberado,111,17377,1928915
2220,liberado,111,17425,1934281
2523,alocado,111,17736,1968753
2524,alocado,111,17665,1960921
2525,alocado,111,17437,1935611
2221,liberado,111,17251,1914942
2222,liberado,111,17480,1940336
2225,liberado,111,17602,1953927
2226,liberado,111,17737,1968807
2227,liberado,111,17960,1993647
2526,alocado,111,18407,2043181
2527,alocado,111,18159,2015757
2228,liberado,111,17667,1961111
2229,liberado,111,17994,1997414
2528,alocado,111,18431,2045930
2529,alocado,111,18349,2036791
2230,liberado,111,18091,2008167
2530,alocado,111,18464,2049574
2231,liberado,111,18361,2038178
2531,alocado,111,18399,2042382
2532,alocado,111,18142,2013843
2533,alocado,111,17865,1983116
2232,liberado,111,17303,1920684
2233,liberado,111,17677,1962241
2534,alocado,111,18132,2012657
2535,alocado,111,17715,1966433
2234,liberado,111,17188,1907966
2235,liberado,110,17670,1943795
2536,alocado,110,17977,1977566
2537,alocado,110,17929,1972258
2236,liberado,110,17772,1954961
2237,liberado,110,17950,1974506
2538,alocado,110,18312,2014356
2539,alocado,110,18047,1985174
2540,alocado,110,17986,1978544
2541,alocado,110,17725,1949830
2542,alocado,110,17503,1925374
2238,liberado,110,17453,1919918
2239,liberado,110,17675,1944325
2240,liberado,110,17748,1952282
2543,alocado,110,18291,2012024
2544,alocado,110,18204,2002510
2241,liberado,110,17665,1943211
2243,liberado,110,17987,1978661
2545,alocado,110,18018,1981983
2546,alocado,110,17666,1943358
2244,liberado,110,17592,1935151
2547,alocado,110,17611,1937220
2245,liberado,110,17199,1891950
2548,alocado,109,17834,1943966
2549,alocado,109,17698,1929087
2550,alocado,109,17549,1912869
2551,alocado,109,16987,1851655
2552,alocado,109,16852,1836924
2553,alocado,109,16671,1817142
2554,alocado,109,16279,1774508
2246,liberado,109,15994,1743450
2247,liberado,109,16058,1750388
2555,alocado,109,16197,1765559
2347,liberado,109,15618,1702395
2249,liberado,109,15620,1702613
2556,alocado,109,15824,1724875
2250,liberado,109,15655,1706450
2251,liberado,109,15771,1719079
2252,liberado,109,16065,1751177
2557,alocado,109,16352,1782427
2551,liberado,109,15841,1726680
2254,liberado,109,15976,1741411
2558,alocado,109,16359,1783147
2559,alocado,109,16018,1746055
2560,alocado,109,15458,1684935
2257,liberado,109,15336,1671643
2561,alocado,109,15698,1711185
2255,liberado,109,15496,1689097
2371,liberado,108,15977,1725605
2562,alocado,109,16343,1781409
2563,alocado,109,16229,1769037
2564,alocado,109,16046,1749077
2565,alocado,109,15641,1704931
2566,alocado,109,15565,1696600
2256,liberado,109,15428,1681660
2567,alocado,108,16109,1739858
2259,liberado,108,16061,1734648
2260,liberado,108,16105,1739341
2261,liberado,108,16404,1771696
2262,liberado,108,16751,1809124
2568,alocado,108,16763,1810445
2264,liberado,108,16406,1771935
2305,liberado,108,17000,1836014
2569,alocado,109,17047,1858195
2570,alocado,109,17043,1857720
2266,liberado,109,16598,1809254
2267,liberado,109,17031,1856456
2268,liberado,109,17340,1890075
2270,liberado,109,17461,1903275
2271,liberado,109,17597,1918115
2272,liberado,109,17681,1927312
2571,alocado,109,17808,1941151
2273,liberado,109,17783,1938435
2274,liberado,109,18158,1979259
2275,liberado,109,18405,2006220
2572,alocado,109,18615,2029102
2573,alocado,109,18197,1983495
2276,liberado,109,18067,1969330
2277,liberado,109,18310,1995879
2574,alocado,109,18526,2019434
2278,liberado,109,18281,1992670
2575,alocado,109,18677,2035869
2576,alocado,109,18138,1977070
2279,liberado,109,17835,1944073
2280,liberado,109,18027,1964996
2281,liberado,109,18179,1981580
2282,liberado,109,18219,1985886
2577,alocado,108,18737,2023625
2578,alocado,108,18373,1984334
2579,alocado,108,18264,1972514
2283,liberado,108,18091,1953873
2580,alocado,108,18193,1964902
2284,liberado,108,17758,1917889
2581,alocado,107,18310,1959217
2582,alocado,107,17758,1900188
2285,liberado,107,17337,1855069
2583,alocado,107,17566,1879601
2286,liberado,107,17549,1877783
2584,alocado,106,17797,1886574
2287,liberado,106,17561,1861488
2288,liberado,106,17800,1886830
2585,alocado,106,18089,1917485
2289,liberado,106,18013,1909401
2290,liberado,106,18068,1915221
2586,alocado,106,18355,1945676
2291,liberado,106,18017,1909812
2292,liberado,106,18090,1917551
2587,alocado,106,18183,1927446
2588,alocado,106,18008,1908860
2589,alocado,106,17860,1893173
2317,liberado,106,17619,1867663
2590,alocado,107,17749,1899193
2293,liberado,107,17628,1886243
2591,alocado,106,18271,1936765
2294,liberado,106,18052,1913563
2592,alocado,106,18167,1925717
2557,liberado,106,17638,1869679
2295,liberado,106,18164,1925426
2297,liberado,106,18564,1967798
2298,liberado,106,18755,1988076
2299,liberado,105,19215,2017610
2593,alocado,105,19635,2061684
2594,alocado,105,19213,2017424
2300,liberado,105,18678,1961256
2301,liberado,105,18842,1978511
2302,liberado,105,19019,1997085
2595,alocado,105,19024,1997619
2596,alocado,105,18690,1962521
2303,liberado,105,18162,1907044
2597,alocado,105,18554,1948205
2304,liberado,105,18308,1922402
2306,liberado,105,18848,1979094
2598,alocado,105,19381,2035033
2599,alocado,105,19013,1996423
2307,liberado,105,18549,1947713
2308,liberado,104,19057,1982006
2600,alocado,104,19087,1985059
2601,alocado,104,18910,1966673
2602,alocado,104,18902,1965907
2603,alocado,104,18728,1947773
2309,liberado,104,18490,1923046
2604,alocado,104,18873,1962844
2310,liberado,104,18377,1911230
2605,alocado,104,18572,1931590
2312,liberado,104,18318,1905133
2477,liberado,104,18498,1923889
2606,alocado,105,18909,1985507
2313,liberado,105,18704,1963978
2314,liberado,104,19480,2025970
2607,alocado,104,19537,2031863
2315,liberado,104,19507,2028776
2608,alocado,104,19607,2039148
2316,liberado,104,19421,2019864
2318,liberado,104,19517,2029791
2319,liberado,104,19584,2036751
2609,alocado,104,19661,2044824
2320,liberado,104,19327,2010108
2610,alocado,104,19538,2032047
2611,alocado,104,19024,1978550
2321,liberado,104,18628,1937401
2381,liberado,104,18787,1953933
2323,liberado,105,18653,1958573
2324,liberado,105,18673,1960725
2612,alocado,105,18881,1982599
2546,liberado,105,18601,1953110
2325,liberado,106,18502,1961317
2326,liberado,106,19052,2019614
2613,alocado,106,19473,2064190
2614,alocado,106,18886,2002001
2615,alocado,106,18883,2001643
2616,alocado,106,18520,1963126
2617,alocado,106,18290,1938794
2618,alocado,106,18121,1920898
2394,liberado,106,18025,1910679
2619,alocado,106,18088,1917403
2328,liberado,106,18008,1908946
2329,liberado,106,18145,1923474
2330,liberado,106,18256,1935151
2331,liberado,106,18683,1980472
2620,alocado,106,19158,2030775
2332,liberado,106,18727,1985158
2333,liberado,106,18982,2012113
2335,liberado,106,19120,2026803
2336,liberado,106,19539,2071181
2337,liberado,106,19781,2096891
2621,alocado,106,19992,2119233
2622,alocado,106,19786,2097335
2623,alocado,106,19444,2061163
2624,alocado,106,19131,2027907
2338,liberado,106,18944,2008064
2339,liberado,106,19270,2042703
2340,liberado,106,19418,2058339
2625,alocado,106,19973,2117175
2626,alocado,106,19773,2095947
2341,liberado,106,19686,2086793
2627,alocado,106,19742,2092748
2628,alocado,106,19323,2048275
2343,liberado,106,18710,1983338
2344,liberado,106,19170,2032112
2345,liberado,106,19769,2095562
2629,alocado,106,20272,2148924
2346,liberado,106,20248,2146328
2630,alocado,106,20292,2150981
2631,alocado,106,20276,2149331
2632,alocado,106,20205,2141816
2633,alocado,106,19950,2114803
2349,liberado,106,19362,2052452
2350,liberado,106,19882,2107513
2634,alocado,106,20391,2161473
2635,alocado,106,20310,2152956
2351,liberado,106,20216,2142959
2636,alocado,106,20216,2142972
2386,liberado,106,20188,2139986
2637,alocado,106,20219,2143268
2352,liberado,106,19754,2093959
2353,liberado,106,20067,2127152
2638,alocado,106,20374,2159711
2354,liberado,106,19970,2116854
2356,liberado,106,20114,2132141
2357,liberado,106,20503,2173377
2639,alocado,106,20759,2200468
2640,alocado,106,20477,2170634
2641,alocado,106,20442,2166878
2642,alocado,106,20024,2122572
2359,liberado,106,19955,2115234
2643,alocado,106,20168,2137855
2360,liberado,106,20111,2131864
2362,liberado,106,20240,2145519
2363,liberado,106,20399,2162385
2364,liberado,105,20745,2178245
2644,alocado,105,21035,2208756
2365,liberado,105,20599,2162956
2645,alocado,105,20725,2176131
2366,liberado,105,20167,2117561
2646,alocado,105,20590,2162004
2647,alocado,105,20483,2150794
2648,alocado,105,20107,2111315
2649,alocado,105,19941,2093825
2650,alocado,105,19729,2071546
2651,alocado,105,19531,2050761
2372,liberado,105,19270,2023452
2652,alocado,105,19830,2082205
2653,alocado,105,19510,2048641
2654,alocado,105,19133,2008991
2655,alocado,105,18635,1956760
2656,alocado,105,18305,1922115
2367,liberado,105,18171,1908034
2368,liberado,105,18175,1908427
2369,liberado,105,18707,1964257
2370,liberado,105,18867,1981084
2373,liberado,104,19092,1985665
2657,alocado,104,19401,2017711
2658,alocado,104,18939,1969734
2374,liberado,104,18635,1938140
2375,liberado,104,19218,1998767
2376,liberado,104,19712,2050109
2377,liberado,104,19974,2077349
2659,alocado,104,20183,2099055
2660,alocado,104,20015,2081561
2378,liberado,104,19676,2046349
2380,liberado,104,19782,2057350
2383,liberado,104,20014,2081474
2384,liberado,104,20482,2130224
2661,alocado,104,20769,2160006
2662,alocado,104,20675,2150225
2663,alocado,104,20417,2123424
2664,alocado,104,20160,2096683
2665,alocado,104,19649,2043589
2666,alocado,104,19225,1999493
2385,liberado,104,18962,1972061
2667,alocado,104,19319,2009275
2668,alocado,104,19079,1984308
2387,liberado,104,18488,1922758
2388,liberado,104,18657,1940356
2669,alocado,104,18718,1946758
2389,liberado,104,18278,1900997
2670,alocado,104,18581,1932476
2390,liberado,104,18552,1929494
2671,alocado,104,18721,1947086
2672,alocado,104,18521,1926273
2673,alocado,104,17971,1869041
2674,alocado,104,17940,1865844
2675,alocado,104,17898,1861411
2391,liberado,104,17810,1852244
2676,alocado,104,18246,1897640
2392,liberado,104,17839,1855260
2677,alocado,104,17879,1859420
2628,liberado,104,17775,1848608
2678,alocado,105,18224,1913545
2393,liberado,105,18117,1902346
2679,alocado,105,18304,1921940
2396,liberado,105,17944,1884189
2397,liberado,105,18242,1915440
2680,alocado,105,18565,1949426
2398,liberado,105,17999,1889953
2399,liberado,105,18576,1950515
2681,alocado,105,18743,1968025
2400,liberado,105,18254,1916737
2401,liberado,104,18475,1921452
2682,alocado,104,18832,1958573
2683,alocado,104,18726,1947555
2402,liberado,104,18159,1888633
2403,liberado,104,18739,1948876
2404,liberado,104,19243,2001355
2684,alocado,104,19462,2024145
2685,alocado,104,19072,1983590
2686,alocado,104,18721,1947087
2687,alocado,104,18288,1902024
2405,liberado,104,17750,1846079
2688,alocado,104,18293,1902565
2406,liberado,104,17975,1869432
2407,liberado,104,18213,1894222
2408,liberado,104,18349,1908387
2689,alocado,104,18587,1933126
2690,alocado,104,18471,1921020
2691,alocado,104,18455,1919384
2409,liberado,104,18224,1895328
2692,alocado,104,18514,1925530
2410,liberado,104,18398,1913415
2693,alocado,104,18613,1935842
2694,alocado,104,18311,1904430
2695,alocado,104,18083,1880655
2411,liberado,104,17651,1835765
2412,liberado,104,18156,1888285
2418,liberado,104,18217,1894574
2413,liberado,104,18418,1915485
2696,alocado,104,18963,1972203
2697,alocado,104,18808,1956076
2414,liberado,104,18785,1953717
2698,alocado,104,19020,1978175
2699,alocado,104,18838,1959242
2415,liberado,104,18537,1927868
2700,alocado,104,18579,1932288
2416,liberado,104,18152,1887814
2701,alocado,104,18279,1901113
2417,liberado,104,17807,1851997
2419,liberado,104,17984,1870423
2702,alocado,104,18500,1924102
2420,liberado,104,18376,1911136
2421,liberado,104,18382,1911808
2703,alocado,104,18902,1965888
2422,liberado,104,18398,1913403
2576,liberado,104,18840,1959444
2704,alocado,105,18975,1992441
2423,liberado,105,18807,1974823
2424,liberado,105,19104,2005986
2425,liberado,105,19452,2042541
2705,alocado,105,19543,2052027
2427,liberado,105,18986,1993537
2706,alocado,105,19095,2005050
2428,liberado,105,19009,1995982
2707,alocado,105,19193,2015337
2708,alocado,105,18981,1993037
2429,liberado,105,18703,1963855
2709,alocado,104,19379,2015512
2710,alocado,104,19025,1978628
2430,liberado,104,19009,1976985
2431,liberado,104,19422,2019987
2711,alocado,103,19883,2047980
2712,alocado,103,19440,2002402
2432,liberado,103,19099,1967244
2584,liberado,103,19621,2021034
2713,alocado,103,19865,2046120
2714,alocado,103,19857,2045344
2434,liberado,103,19421,2000395
2715,alocado,103,19994,2059464
2716,alocado,103,19826,2042146
2717,alocado,103,19695,2028588
2718,alocado,103,19658,2024832
2435,liberado,103,19191,1976739
2436,liberado,103,19760,2035352
2437,liberado,103,20355,2096627
2438,liberado,103,20658,2127814
2711,liberado,103,20924,2155238
2719,alocado,103,21367,2200816
2720,alocado,103,21108,2174182
2531,liberado,103,20695,2131639
2721,alocado,103,20972,2160178
2722,alocado,103,20847,2147328
2439,liberado,103,20377,2098900
2440,liberado,103,20799,2142387
2723,alocado,103,21053,2168549
2441,liberado,103,20997,2162791
2442,liberado,103,21179,2181514
2443,liberado,103,21689,2234058
2724,alocado,103,21847,2250324
2444,liberado,103,21410,2205283
2445,liberado,103,21766,2241962
2446,liberado,103,21784,2243831
2725,alocado,103,22331,2300099
2726,alocado,103,22245,2291241
2447,liberado,103,22159,2282433
2448,liberado,103,22776,2345999
2727,alocado,103,23192,2388783
2449,liberado,103,22786,2347023
2450,liberado,103,22999,2368940
2728,alocado,103,23090,2378310
2451,liberado,103,22873,2355976
2729,alocado,102,23687,2416158
2730,alocado,102,23376,2384437
2731,alocado,102,23041,2350212
2732,alocado,102,22900,2335829
2733,alocado,102,22575,2302736
2734,alocado,102,22449,2289858
2735,alocado,102,22289,2273566
2736,alocado,102,21910,2234866
2737,alocado,102,21361,2178909
2738,alocado,102,20987,2140730
2452,liberado,102,20408,2081618
2739,alocado,102,20930,2134915
2453,liberado,102,20530,2094110
2740,alocado,102,20837,2125382
2454,liberado,102,20477,2088706
2455,liberado,102,21030,2145119
2741,alocado,102,21136,2155913
2558,liberado,102,20599,2101106
2456,liberado,103,20759,2138198
2742,alocado,103,20771,2139454
2457,liberado,102,20945,2136436
2743,alocado,101,21620,2183698
2458,liberado,101,21118,2132981
2744,alocado,101,21570,2178636
2459,liberado,101,21266,2147868
2745,alocado,101,21713,2193025
2460,liberado,101,21256,2146942
2746,alocado,101,21840,2205885
2747,alocado,101,21548,2176385
2461,liberado,101,21474,2168918
2748,alocado,101,21591,2180731
2462,liberado,101,21244,2145681
2749,alocado,101,21374,2158849
2750,alocado,101,21090,2130155
2751,alocado,101,20695,2090230
2752,alocado,101,20602,2080815
2753,alocado,101,20447,2065177
2754,alocado,101,20284,2048705
2463,liberado,101,20061,2026188
2755,alocado,101,20378,2058248
2756,alocado,101,20222,2042486
2757,alocado,101,20169,2037097
2758,alocado,101,19796,1999400
2464,liberado,101,19290,1948298
2465,liberado,101,19422,1961623
2466,liberado,101,19476,1967088
2759,alocado,101,19593,1978914
2760,alocado,101,19300,1949306
2509,liberado,101,19094,1928581
2761,alocado,101,19501,1969611
2467,liberado,101,19298,1949113
2762,alocado,101,19444,1963921
2763,alocado,101,19067,1925833
2468,liberado,101,18696,1888365
2469,liberado,101,18943,1913253
2764,alocado,101,19135,1932692
2470,liberado,101,18937,1912732
2765,alocado,101,19070,1926152
2640,liberado,101,18967,1915720
2766,alocado,101,19004,1919476
2471,liberado,101,18384,1856848
2472,liberado,101,18677,1886430
2473,liberado,101,19017,1920753
2474,liberado,101,19622,1981858
2767,alocado,101,19687,1988465
2475,liberado,101,19345,1953913
2768,alocado,101,19765,1996309
2769,alocado,101,19438,1963280
2476,liberado,101,19359,1955352
2770,alocado,101,19763,1996075
2478,liberado,101,19682,1987920
2771,alocado,101,20224,2042642
2479,liberado,101,19654,1985140
2772,alocado,101,20226,2042898
2480,liberado,101,20220,2042305
2481,liberado,101,20694,2090150
2482,liberado,101,20894,2110379
2483,liberado,101,21060,2127084
2773,alocado,101,21671,2188783
2774,alocado,101,21605,2182181
2775,alocado,101,21019,2123003
2484,liberado,101,20821,2102935
2485,liberado,101,21324,2153742
2724,liberado,100,21570,2157081
2776,alocado,100,22021,2202122
2486,liberado,100,21770,2177083
2487,liberado,100,21935,2193500
2777,alocado,100,22185,2218536
2488,liberado,100,21888,2188807
2489,liberado,101,21736,2195344
2778,alocado,101,21826,2204484
2490,liberado,101,21729,2194721
2491,liberado,101,22220,2244243
2492,liberado,101,22442,2266643
2493,liberado,101,22753,2298148
2779,alocado,101,23219,2345141
2780,alocado,101,22806,2303423
2494,liberado,101,22789,2301703
2781,alocado,101,23133,2336527
2495,liberado,101,22878,2310772
2496,liberado,101,23216,2344881
2782,alocado,101,23458,2369306
2497,liberado,101,23333,2356690
2498,liberado,101,23912,2415199
2783,alocado,101,24104,2434536
2784,alocado,101,23904,2414401
2785,alocado,101,23530,2376583
2786,alocado,101,23249,2348216
2787,alocado,101,23141,2337334
2499,liberado,101,22686,2291326
2500,liberado,101,22907,2313697
2788,alocado,101,22960,2319034
2789,alocado,101,22724,2295202
2790,alocado,101,22434,2265840
2501,liberado,101,22224,2244624
2502,liberado,101,22349,2257327
2791,alocado,101,22356,2258033
2792,alocado,101,21869,2208804
2793,alocado,101,21716,2193364
2503,liberado,101,21256,2146893
2504,liberado,101,21552,2176778
2505,liberado,101,21615,2183202
2506,liberado,101,21788,2200666
2507,liberado,101,22231,2245372
2794,alocado,101,22312,2253593
2508,liberado,101,22227,2244998
2795,alocado,101,22275,2249837
2796,alocado,101,21973,2219277
2797,alocado,101,21447,2166191
2510,liberado,101,21395,2160958
2798,alocado,101,21483,2169856
2799,alocado,101,21226,2143902
2800,alocado,101,21062,2127278
2801,alocado,101,20497,2070237
2511,liberado,101,19877,2007647
2802,alocado,101,20019,2021965
2803,alocado,101,19898,2009785
2804,alocado,101,19411,1960553
2805,alocado,101,19175,1936774
2806,alocado,101,18749,1893742
2807,alocado,101,18382,1856586
2712,liberado,101,17841,1802024
2512,liberado,100,18371,1837182
2808,alocado,100,18981,1898181
2513,liberado,100,18451,1845117
2514,liberado,100,18652,1865216
2515,liberado,100,19195,1919545
2516,liberado,100,19334,1933481
2517,liberado,100,19904,1990414
2809,alocado,100,20405,2040570
2810,alocado,100,19856,1985685
2518,liberado,100,19235,1923503
2811,alocado,99,19794,1959641
2812,alocado,99,19619,1942325
2813,alocado,99,19185,1899361
2519,liberado,99,18816,1862819
2814,alocado,99,18871,1868247
2520,liberado,99,18640,1845406
2815,alocado,99,18890,1870130
2535,liberado,99,18716,1852912
2816,alocado,99,19306,1911379
2521,liberado,99,19238,1904623
2522,liberado,99,19424,1923055
2817,alocado,99,19510,1931570
2523,liberado,99,19301,1910843
2524,liberado,99,19380,1918675
2818,alocado,99,19636,1943985
2525,liberado,99,19099,1890803
2819,alocado,99,19307,1911472
2820,alocado,99,18740,1855305
2821,alocado,99,18609,1842300
2822,alocado,99,18281,1809856
2526,liberado,99,18053,1787292
2823,alocado,99,18330,1814716
2824,alocado,99,18143,1796189
2825,alocado,99,18009,1782925
2527,liberado,99,17902,1772389
2826,alocado,99,18454,1827035
2528,liberado,99,17802,1762464
2529,liberado,99,17894,1771603
2827,alocado,99,18184,1800227
2828,alocado,99,18096,1791548
2530,liberado,99,17729,1755218
2829,alocado,99,17844,1766614
2532,liberado,99,17736,1755940
2830,alocado,99,18047,1786667
2533,liberado,99,18007,1782751
2534,liberado,98,18828,1845183
2536,liberado,98,19300,1891407
2537,liberado,98,19354,1896715
2831,alocado,98,19530,1914012
2832,alocado,98,19120,1873824
2833,alocado,98,18964,1858485
2834,alocado,98,18685,1831161
2835,alocado,98,18426,1805757
2836,alocado,98,18248,1788399
2538,liberado,98,17815,1745882
2837,alocado,98,18112,1775064
2838,alocado,98,17915,1755699
2839,alocado,98,17745,1739027
2840,alocado,98,17200,1685640
2539,liberado,98,17155,1681245
2540,liberado,98,17223,1687875
2541,liberado,98,17516,1716589
2542,liberado,98,17765,1741045
